matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,176.877301
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,1040,140.355524
slurmstepd: error: *** JOB 15410899 ON r04n05 CANCELLED AT 2023-01-02T16:38:07 ***
slurmstepd: error: *** STEP 15410899.2 ON r04n05 CANCELLED AT 2023-01-02T16:38:07 ***
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,240.707093
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,144,137.679217
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,144,237.315255
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.091044
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,144,0.118589
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,144,0.122943
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.528314
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,144,0.348368
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,144,0.512449
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,128.935117
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,144,127.628460
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,144,131.050632
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.115403
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,144,0.118634
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,144,0.111275
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.646255
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,144,0.400810
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,144,0.408087
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,70.680015
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,144,39.775723
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,144,71.133944
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.053687
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,144,0.067371
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,144,0.063777
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.186082
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,144,0.147819
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,144,0.197495
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,35.670942
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,144,35.365860
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,144,36.290286
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.053630
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,144,0.064778
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,144,0.060307
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.190335
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,144,0.153451
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,144,0.148179
matrix-mult,parallel-non-tiled,7,speed-up,2805,2805,0,44.810494
matrix-mult,parallel-paw-tiled,7,speed-up,2805,2805,144,25.924574
matrix-mult,parallel-paw-single-tiled,7,speed-up,2805,2805,144,46.078236
vector-mult,parallel-non-tiled,7,speed-up,4000,5896,0,0.034215
vector-mult,parallel-paw-tiled,7,speed-up,4000,5896,144,0.040919
vector-mult,parallel-paw-single-tiled,7,speed-up,4000,5896,144,0.040975
jacobi,parallel-non-tiled,7,speed-up,4858,4858,0,0.119279
