matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,151.155040
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,16,95.841051
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,16,112.980328
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.075086
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,16,0.085560
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,16,0.099861
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.347389
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,16,0.240292
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,16,0.332621
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,104.009414
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,16,94.270196
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,16,104.247744
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.075336
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,16,0.085444
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,16,0.092236
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.223657
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,16,0.223478
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,16,0.266230
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,144.024794
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,80,118.198633
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,80,130.471581
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.075063
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,80,0.105573
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,80,0.107400
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.338326
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,80,0.318929
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,80,0.345931
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,103.938952
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,80,114.078208
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,80,122.146091
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.075048
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,80,0.108739
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,80,0.106443
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.227747
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,80,0.265260
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,80,0.285328
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,144.373323
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,144,119.692577
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,144,131.460148
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,52.372045
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,16,25.836252
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,16,33.480852
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.046555
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,16,0.048546
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,16,0.051470
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.107791
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,16,0.086355
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,16,0.108790
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,27.151848
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,16,24.406612
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,16,29.854381
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.045898
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,16,0.047503
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,16,0.048676
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.083947
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,16,0.395578
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,16,0.080355
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,44.722242
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,80,32.727670
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,80,39.870803
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.048700
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,80,0.050366
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,80,0.050133
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.114347
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,80,0.103315
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,80,0.109566
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,27.028106
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,80,29.704999
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,80,31.729557
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.047943
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,80,0.055569
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,80,0.053613
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.084694
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,80,0.095791
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,80,0.094826
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,51.381887
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,144,33.006821
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,144,39.046841
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.045870
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,144,0.055006
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,144,0.050609
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.111297
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,144,0.110194
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,144,0.115253
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,27.148514
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,144,30.208288
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,144,31.172672
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.045958
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,144,0.051593
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,144,0.050536
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.084233
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,144,0.095744
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,144,0.096561
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,44.726533
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,208,38.018575
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,208,43.215772
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.044352
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,208,0.053307
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,208,0.051034
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.114911
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,208,0.106936
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,208,0.110692
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,27.099185
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,208,29.740191
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,208,29.808309
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.046264
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,208,0.053038
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,208,0.053849
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.082075
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,208,0.092531
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,208,0.105908
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,46.067264
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,272,37.645987
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,272,44.129439
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.043504
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,272,0.054345
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,272,0.052264
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.117025
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,272,0.116514
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,272,0.120562
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,27.004618
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,272,28.309494
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,272,27.527256
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.044334
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,272,0.053726
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,272,0.054743
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.083730
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,272,0.088442
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,272,0.086932
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,45.467556
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,336,46.605445
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,336,52.336100
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.048401
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,336,0.049021
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,336,0.049485
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.108327
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,336,0.116520
